Date,Price,Open,High,Low,Vol.,Change %
3/21/2016,"2,051.60","2,047.88","2,053.91","2,043.14",0,0.1
3/18/2016,"2,049.58","2,041.16","2,052.36","2,041.16",0,0.44
3/17/2016,"2,040.59","2,026.90","2,046.24","2,022.16",0,0.66
3/16/2016,"2,027.22","2,014.24","2,032.02","2,010.04",0,0.56
3/15/2016,"2,015.93","2,015.27","2,015.94","2,005.23",0,-0.18
3/14/2016,"2,019.64","2,019.27","2,024.57","2,012.05",0,-0.13
3/11/2016,"2,022.19","1,994.71","2,022.37","1,994.71",0,1.64
3/10/2016,"1,989.57","1,990.97","2,005.08","1,969.25",0,0.02
3/9/2016,"1,989.26","1,981.44","1,992.69","1,979.84",0,0.51
3/8/2016,"1,979.26","1,996.88","1,996.88","1,977.43",0,-1.12
3/7/2016,"2,001.76","1,996.11","2,006.12","1,989.38",0,0.09
3/4/2016,"1,999.99","1,994.01","2,009.13","1,986.77",0,0.33
3/3/2016,"1,993.40","1,985.60","1,993.69","1,977.37",0,0.35
3/2/2016,"1,986.45","1,976.60","1,986.51","1,968.80",0,0.41
3/1/2016,"1,978.35","1,937.09","1,978.35","1,937.09",0,2.39
2/29/2016,"1,932.23","1,947.13","1,958.27","1,931.81",0,-0.81
2/26/2016,"1,948.05","1,954.95","1,962.96","1,945.78",0,-0.19
2/25/2016,"1,951.70","1,931.87","1,951.83","1,925.41",0,1.13
2/24/2016,"1,929.80","1,917.56","1,932.08","1,891.00",0,0.44
2/23/2016,"1,921.27","1,942.38","1,942.38","1,919.44",0,-1.25
2/22/2016,"1,945.50","1,924.44","1,946.70","1,924.44",0,1.45
2/19/2016,"1,917.78","1,916.74","1,918.78","1,902.17",0,0
2/18/2016,"1,917.83","1,927.57","1,930.00","1,915.09",0,-0.47
2/17/2016,"1,926.82","1,898.80","1,930.68","1,898.80",0,1.65
2/16/2016,"1,895.58","1,871.44","1,895.77","1,871.44",0,1.65
2/12/2016,"1,864.78","1,833.40","1,864.78","1,833.40",0,1.95
2/11/2016,"1,829.08","1,847.00","1,847.00","1,810.10",0,-1.23
2/10/2016,"1,851.86","1,857.10","1,881.60","1,850.32",0,-0.02
2/9/2016,"1,852.21","1,848.46","1,868.25","1,834.94",0,-0.07
2/8/2016,"1,853.44","1,873.25","1,873.25","1,828.46",0,-1.42
2/5/2016,"1,880.05","1,913.07","1,913.07","1,872.65",0,-1.85
2/4/2016,"1,915.45","1,911.67","1,927.35","1,900.52",0,0.15
2/3/2016,"1,912.53","1,907.07","1,918.01","1,872.23",0,0.5
2/2/2016,"1,903.03","1,935.26","1,935.26","1,897.29",0,-1.87
2/1/2016,"1,939.38","1,936.94","1,947.20","1,920.30",0,-0.04
1/29/2016,"1,940.24","1,894.00","1,940.24","1,894.00",0,2.48
1/28/2016,"1,893.36","1,885.22","1,902.96","1,873.65",0,0.55
1/27/2016,"1,882.95","1,902.52","1,916.99","1,872.70",0,-1.09
1/26/2016,"1,903.63","1,878.79","1,906.73","1,878.79",0,1.41
1/25/2016,"1,877.08","1,906.28","1,906.28","1,875.97",0,-1.56
1/22/2016,"1,906.90","1,877.40","1,908.85","1,877.40",0,2.03
1/21/2016,"1,868.99","1,861.46","1,889.85","1,848.98",0,0.52
1/20/2016,"1,859.33","1,876.18","1,876.18","1,812.29",0,-1.17
1/19/2016,"1,881.33","1,888.66","1,901.44","1,864.60",0,0.05
1/15/2016,"1,880.33","1,916.68","1,916.68","1,857.83",0,-2.16
1/14/2016,"1,921.84","1,891.68","1,934.47","1,878.93",0,1.67
1/13/2016,"1,890.28","1,940.34","1,950.33","1,886.41",0,-2.5
1/12/2016,"1,938.68","1,927.83","1,947.38","1,914.35",0,0.78
1/11/2016,"1,923.67","1,926.12","1,935.65","1,901.10",0,0.09
1/8/2016,"1,922.03","1,945.97","1,960.40","1,918.46",0,-1.08
1/7/2016,"1,943.09","1,985.32","1,985.32","1,938.83",0,-2.37
1/6/2016,"1,990.26","2,011.71","2,011.71","1,979.05",0,-1.31
1/5/2016,"2,016.71","2,013.78","2,021.94","2,004.17",0,0.2
1/4/2016,"2,012.66","2,038.20","2,038.20","1,989.68",0,-1.53
12/31/2015,"2,043.94","2,060.59","2,062.54","2,043.62",0,-0.94
12/30/2015,"2,063.36","2,077.34","2,077.34","2,061.97",0,-0.72
12/29/2015,"2,078.36","2,060.54","2,081.56","2,060.54",0,1.06
12/28/2015,"2,056.50","2,057.77","2,057.77","2,044.20",0,-0.22
12/24/2015,"2,060.99","2,063.52","2,067.36","2,058.73",0,-0.16
12/23/2015,"2,064.29","2,042.20","2,064.73","2,042.20",0,1.24
12/22/2015,"2,038.97","2,023.15","2,042.74","2,020.49",0,0.88
12/21/2015,"2,021.15","2,010.27","2,022.90","2,005.93",0,0.78
12/18/2015,"2,005.55","2,040.81","2,040.81","2,005.33",0,-1.78
12/17/2015,"2,041.89","2,073.76","2,076.37","2,041.66",0,-1.5
12/16/2015,"2,073.07","2,046.50","2,076.72","2,042.43",0,1.45
12/15/2015,"2,043.41","2,025.55","2,053.87","2,025.55",0,1.06
12/14/2015,"2,021.94","2,013.37","2,022.92","1,993.26",0,0.48
12/11/2015,"2,012.37","2,047.27","2,047.27","2,008.80",0,-1.94
